item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
TREEMAISON Brass Deer Statue | Weight -270 Gram Approx | Vastu Shastra & Feng Shui Remedies | Home Decor | Vastu Remedy | Pack of 1	A brass statue of Deer should be placed on the ground or on a table in your building's West-North-West Zone. The Deer should be facing the North. This remedy excludes any sort of pressure, economic decline or lack of energy, filling you with energy and enthusiasm. It operates to detoxify negative ideas and blocked feelings in your mind. The Deer also ensures that all work is achieved with a degree of skill and also improves coordination among all those engaged in your business or organization's functioning. This remedy brings people committed to continuing to work with you. The Deer also promotes individuals to work and perform better-generally beyond their expected capacities-in addition to bringing you the above-mentioned advantages.	0609AVFRIEE	SMALL-DEER-BRASS	899	9	2023-06-09 18:03:37 IST		y	1			11				B0C7LH1Q9W						B0C7LH1Q9W			0	DEFAULT	897.0													Template								1999.0
TREE MAISON CORONATING HOMES Small Deer Statue | Designer Deer | Weight - 262 G Approx | Vastu Brass Showpeice | Home Decor | Size- 3.5 Inch Approx. | Zonal Placement: West-North-West, West	A brass statue of Deer should be placed on the ground or on a table in your building's West-North-West Zone. The Deer should be facing the North. This remedy excludes any sort of pressure, economic decline or lack of energy, filling you with energy and enthusiasm. It operates to detoxify negative ideas and blocked feelings in your mind. The Deer also ensures that all work is achieved with a degree of skill and also improves coordination among all those engaged in your business or organization's functioning. This remedy brings people committed to continuing to work with you. The Deer also promotes individuals to work and perform better-generally beyond their expected capacities-in addition to bringing you the above-mentioned advantages.	0210BQX5L5L	SMALL-DEER-ST-1	899		2024-02-10 16:25:33 IST		y	1			11				B0CVDS2CRG						B0CVDS2CRG				AMAZON_IN	897.0													Template								1079.0
TREE MAISON CORONATING HOMES Small Deer Pair Statue | Weight - 540 G Approx | Designer Deer in Pair | Vastu Brass Showpiece | Home & Office Decor | Zonal Placement: West-North-West, West	A brass statue of Deer should be placed on the ground or on a table in your building's West-North-West Zone. The Deer should be facing the North. This remedy excludes any sort of pressure, economic decline or lack of energy, filling you with energy and enthusiasm. It operates to detoxify negative ideas and blocked feelings in your mind. The Deer also ensures that all work is achieved with a degree of skill and also improves coordination among all those engaged in your business or organization's functioning. This remedy brings people committed to continuing to work with you. The Deer also promotes individuals to work and perform better-generally beyond their expected capacities-in addition to bringing you the above-mentioned advantages.	0421AY4AGXI	SMALL-DEER-ST-2	1499	10	2023-04-21 13:58:53 IST		y	1			11				B0C374FV6S						B0C374FV6S			0	DEFAULT	1497.0													Template								2500.0
TREE MAISON CORONATING HOMES Small Deer Statue | Designer Deer | Weight - 262 Gram Approx | Vastu Brass Showpeice | Home & Office Decor | Feng Shui Remedies | Pital Hiran | Size - 3.5 Inch Approx	A brass statue of Deer should be placed on the ground or on a table in your building's West-North-West Zone. The Deer should be facing the North. This remedy excludes any sort of pressure, economic decline or lack of energy, filling you with energy and enthusiasm. It operates to detoxify negative ideas and blocked feelings in your mind. The Deer also ensures that all work is achieved with a degree of skill and also improves coordination among all those engaged in your business or organization's functioning. This remedy brings people committed to continuing to work with you. The Deer also promotes individuals to work and perform better-generally beyond their expected capacities-in addition to bringing you the above-mentioned advantages.	1102AVAPN6A	SMALL-DEER-ST1	899		2023-11-02 10:18:27 IST		y	1			11				B0CMCLJC6F						B0CMCLJC6F				AMAZON_IN	897.0													Template								1999.0
TREE MAISON CORONATING HOMES Small Deer Pair Statue | Designer Deer in Pair | Vastu Brass Showpeice | Home & Office Decor | 540g Approx | Zonal Placement: West-North-West, West	A brass statue of Deer should be placed on the ground or on a table in your building's West-North-West Zone. The Deer should be facing the North. This remedy excludes any sort of pressure, economic decline or lack of energy, filling you with energy and enthusiasm. It operates to detoxify negative ideas and blocked feelings in your mind. The Deer also ensures that all work is achieved with a degree of skill and also improves coordination among all those engaged in your business or organization's functioning. This remedy brings people committed to continuing to work with you. The Deer also promotes individuals to work and perform better-generally beyond their expected capacities-in addition to bringing you the above-mentioned advantages.	1101ATGWE4M	SMALL-DEER-ST2	1499		2023-11-01 17:45:15 IST		y	1			11				B0CM9MW29G						B0CM9MW29G				AMAZON_IN	1497.0													Template								2999.0
Vaastu Care Vinyl Green Colour Tape for Vastu Remedy		0915YW2ZPFB	SMALL-GREEN-TAPE-05	245		2021-09-15 17:47:55 IST		y	1			11				B08QCDR4MX						B08QCDR4MX				AMAZON_IN	245.0	fixed	2	235.2	5	230.21								Migrated Template								699.0
Prithvi Vaastu Care Vinyl Green Colour Tape for Vastu Remedy		0720YQ5DD14	SMALL-GREEN-VASTU-TAPE-ST1	231		2021-07-20 16:42:10 IST		y	1			11				B089YQCTZ4						B089YQCTZ4				AMAZON_IN	231.0	fixed	2	221.76	5	217.05								Selected Self-Ship Template								699.0
TREE MAISON CORONATING HOMES Brass Lion Statue | Weight - 800 G (Approx) | Size-5 Inch | Vastu Remedy | Zonal Placement -North-North-East | Lion Statue for Home Decor | Showpiece	By putting a brass lion on the ground in the building's North-North-East (NNE) zone, you can get many benefits. The first change you'll notice is to enhance your own personality. You'll also start exercising a greater influence on society. If you feel scared and need to be strong when interacting with a government organization, use a brass lion. The brass lion also ensures the constant flow of wealth created by your company, business and personality influence.	0210BQYOICS	SMALL-LION	1599		2024-02-10 16:33:38 IST		y	1			11				B0CVDTV1J6						B0CVDTV1J6				AMAZON_IN	1597.0													Template								1919.0
TREE MAISON CORONATING HOMES Brass Rabbit Pair Statue | Weight - 440 G Approx | Vastu Shastra | Home Decor Statue | Vastu Remedy | Wealth and Prosperity | Material- Brass | Black and White	When a pair of, black and white painted, brass Rabbits is placed on the floor in the East of South East (ESE) zone of your building, you will notice that your connections start working for you. Simply applying this remedy will turn your connections beneficial and starts yielding returns.	0210BQSP17U	SMALL-RABBIT-PAIR-WITH-PAINT	1349		2024-02-10 16:25:33 IST		y	1			11				B0CVF1HZWL						B0CVF1HZWL				AMAZON_IN	1347.0													Template								1699.0
TREE MAISON CORONATING HOMES Red Horse | Size - 4 Inch | Vastu Two Running Horses | Decorative Showpiece for Home and Office	Place this artistically carved horse showpiece in your living space to give it a sophisticated allure. The craftsmanship not only makes it lightweight and durable, but also gives it a graceful charm. According to Feng Shui, Two Running Horses mean rapid growth and fast harvesting of solid ideas. it is well known for bringing fame, recognition, power and prestige. Most often in business. This remedy is so versatile that if you add it to different locations, it can bring totally different results and outcomes. These horses are always shown as charging forward or moving forward. If you are facing is a very tight competitive situation, placing Horses figurine is the best way to bring you victory luck as horse symbolize Victory, Strength and perseverance. It also symbolized a sign of respect, endurance and peace.	0210F0DYHU8	SMALL-RED-HORSE	399		2025-02-10 18:02:29 IST		y	1			11				B0DWN947RJ						B0DWN947RJ				AMAZON_IN	398.0													Template								999.0
TREE MAISON CORONATING HOMES Brass Sun | Weight - 800 G Approx | 6 Inch Approx | Brass Surya Wall Hanging | Home Decor | Sun for Vastu | Sun Idol Face for Positivity at Home & Office	According to Vastu, Surya Dev or the Sun represents the governing or ruling power. The Sun is also responsible for developing relationships with influential people. If you want to use the strength and support of powerful and influential people to establish a successful business then a copper or brass Sun as a Vastu remedy is especially effective. The Sun also helps you use your wisdom and skill to build relations that spread your glory, name and reputation all around. The Sun is a powerful remedy and is hung on the Eastern wall. Caution: Do not use a Sun, which has the expression of pain, stress or anger. The Sun must look solemn, earnest, gentle, benevolent or peacefully smiling.	0210BQYHVZ4	SMALL-SUN	1599		2024-02-10 16:25:33 IST		y	1			11				B0CVDPRV3Q						B0CVDPRV3Q				AMAZON_IN	1597.0													Template								1799.0
TREEMAISON Vastu Combo of Five Color Tapes |Size - 4 Inch| Length- 10 Feet (Approx) |Vastu Remedy for Toilet | Main Door Entrance | Tape Remedy | Pack of 5	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBLTXRU	SMALL-TAPE-COMBO-ST5	791		2026-03-11 05:53:21 IST		y	1			11				B09DPQX1CM						B09DPQX1CM				AMAZON_IN	791.0													Template								1599.0
TREEMAISON Vastu White - Green Color Tape |Size - 4 Inch| Length- 10 Feet (Approx) |Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBMK5M9	SMALL-TAPE-WHITE-GREEN-ST2	269		2026-03-11 05:29:23 IST		y	1			11				B09DPR6S94						B09DPR6S94				AMAZON_IN	269.0													Template								999.0
Treemaison Vastu Combo of White-Red Tape |Size - 4 Inch | Length- 10 Feet (Approx) | Vastu Tape Remedy for Toilet | Main Door Entrance | Tape Remedy | (Pack of 2)	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBL8H0L	SMALL-TAPE-WHITE-RED-ST2	264	92	2026-03-11 05:29:23 IST		y	1			11				B09DPRHN1Z						B09DPRHN1Z			0	DEFAULT	261.0													Template								999.0
Treemaison Vastu Combo of Yellow-Red Color Tape |Size - 4 Inch| Length- 10 Feet (Approx) |Vastu Remedy for Toilet | Main Door Entrance | | Tape Remedy | (Pack of 2)	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HCEI0LB	SMALL-TAPE-YELLOW-RED-ST2	269	73	2026-03-11 09:02:20 IST		y	1			11				B09DPQ23QD						B09DPQ23QD			0	DEFAULT	269.0	fixed	2	258.24	5	252.76								Template								999.0
TREE MAISON CORONATING HOMES Brass Vaastu Tortoise | Weight - 590 Gram Approx | Turtle | Feng Shui | Vastu Shastra Remedies | Home Decor | Turtle for Good Luck | Pack of 1	The metal turtle for design and decor purposes should be set in a north or northwest direction. When kept to the north, it will draw good luck into children's lives and increase their concentration. In addition, placing the turtles in the northwest direction of their room will help sharpen their minds.	0210BQUKMJ1	SMALL-TURTLE	999		2024-02-10 16:25:33 IST		y	1			11				B0CVDRX554						B0CVDRX554				AMAZON_IN	997.0													Template								1199.0
TREE MAISON CORONATING HOMES Brass Big Turtle with Yantra Statue | Size-3 inch | Weight - 130 Gram Approx |Pital Kachhua | for Peace & Prosperity | Turtle for Good Luck | Pack of 1	The metal turtle for design and decor purposes should be set in a north or northwest direction. When kept to the north, it will draw good luck into children's lives and increase their concentration. In addition, placing the turtles in the northwest direction of their room will help sharpen their minds.	0210BQYXJ5Z	SMALL-TURTLE-WITH-NUMBER	549		2024-02-10 16:25:33 IST		y	1			11				B0CVDTH9QS						B0CVDTH9QS				AMAZON_IN	497.0													Template								599.0
